OS01G0104100,OS01G0124401,OS01G0159800,OS01G0205700,OS01G0307500,OS01G0343300,OS01G0506100,OS01G0534900,OS01G0571300,OS01G0575200,OS01G0612600,OS01G0664100,OS01G0699100,OS01G0733200,Label
0,0,0,4,0,5.4594,0,0,0,0,6.6679,3.4594,2.8074,0,1
2,0,0,4.4594,0,3.4594,2,2,0,0,6.0866,4.7279,0,0,1
0,0,3.585,4.0875,0,3,0,0,3,3.585,6.9657,5.1052,4.3219,0,1
2,0,3,3,0,6.1797,2,3,0,2,6.7419,4.4263,2,0,1
0,0,2.3219,3.9069,0,5.8377,3.9069,0,0,0,6.5106,2.3219,2.3219,0,1
0,0,0,3,0,6.1781,3,3,0,3,5.7803,4.3923,3.9069,0,1
0,0,4.585,2.585,0,5.0875,0,0,2.585,4.0875,6.4345,2.585,0,2.585,1
0,0,2.585,3.4594,0,6.3801,3.4594,2.585,0,0,6.3801,5.0875,5.3038,0,1
0,0,0,3.8074,2.8074,5.7312,2.8074,3.8074,0,0,6.5121,2.8074,2.8074,0,1
0,0,2.3219,3.3219,0,5.1085,2.3219,0,0,0,6.5395,4.3923,0,0,1
0,2,3.585,3,2,5.2114,0,3,0,4.0875,6.4391,3.585,3.585,0,1
0,0,3.3219,4.3923,2.585,6.2462,3.3219,0,0,4.6439,5.978,4.3923,4.6439,2.585,1
0,0,3.9069,0,3.1699,5.4653,0,3.1699,3.1699,3.1699,6.3054,4.858,5.1293,0,1
0,0,0,4.1699,0,5.839,4.1699,0,0,0,6.285,4.1699,4.1699,0,1
2.8074,0,0,4.8074,0,5.7554,4.2479,0,0,2.8074,6.2466,2.8074,2.8074,0,1
3,0,0,3,0,5.2854,3.8074,3,0,3.8074,6.2028,4.3219,3,0,1
0,0,0,3.8074,0,4.8074,3,0,0,3,6.4421,4.3219,5.3923,0,1
0,0,0,0,0,4.9069,0,0,0,3,6.0079,0,4.3219,0,1
0,0,0,2.8074,0,4.9069,0,2.8074,0,2.8074,6.1363,4.4594,2.8074,0,1
0,0,0,3.7004,0,4.1699,0,3,3.7004,3,6.609,4.1699,4.1699,0,1
0,0,0,0,0,6.0144,3,3.8074,0,3,6.4883,4.3219,3,0,1
0,0,0,0,0,5.6088,0,2.8074,0,0,6.5188,0,0,0,1
0,0,4.0875,4.0875,0,2.585,0,0,0,0,6.3023,0,2.585,0,1
0,0,3.7004,0,0,5.8427,0,0,0,0,5.7434,3.7004,0,0,1
3.3219,0,0,4.9069,0,0,0,0,0,3.3219,5.3027,3.3219,5.1285,0,1
0,0,0,0,0,4.585,0,0,0,0,5.9773,0,4.585,0,1
0,0,0,0,0,5.2854,0,0,0,0,0,0,5.2854,0,1
0,0,1.585,4,0,5.5774,2.3219,2.8074,0,1.585,6.5901,4.7004,3.8074,0,1
0,0,2.585,3.4594,2,6.1855,3.1699,3.1699,3.4594,2,6.3384,2.585,0,2,1
0,0,2.8074,3.8074,0,6.2159,0,2,2,0,6.5874,4.2479,3.4594,2,1
0,0,3.585,3,0,6.3379,2,3,0,3,6.7447,5.0299,3,0,1
0,0,2,3.585,3,4.2479,2,3,0,2,6.5552,3.585,3,2,1
0,0,0,3.1699,0,6.3027,3.1699,3.7004,0,0,6.6196,4.0875,4.0875,0,1
0,0,2.8074,3.7004,0,6.1434,2.8074,2,0,0,6.3089,3.7004,3.7004,0,1
0,0,2,2,0,5.8265,2,0,0,3.3219,6.522,4.1293,3.3219,0,1
0,0,0,0,0,4.7004,2.585,2.585,0,2,6.351,5.1293,0,0,1
0,0,1.585,3.9069,1.585,6.5111,1.585,1.585,0,3.1699,6.4469,4.5236,3.1699,0,1
2.3219,0,3,3.585,0,6.0264,0,2.3219,0,0,6.7711,4.3923,3,0,1
2,0,0,2,0,6.3749,0,2,0,2,6.439,4.8826,0,0,1
0,0,2.3219,4.4594,2.3219,6.6658,0,3,2.3219,4.2479,6.4182,5.2854,4,0,1
3.3219,0,3.3219,0,0,6.3763,0,2,0,2,6.5584,4.6147,3.3219,2,1
0,0,2.3219,3,0,5.3923,3,3.4594,0,0,6.1609,4,0,0,1
0,2.3219,0,2.3219,0,6.057,0,4.3923,0,2.3219,6.2847,3.9069,4.585,0,1
0,0,3.1699,4.3923,0,3.1699,2,0,2.8074,0,6.3436,4.7814,2.8074,0,1
0,4.5236,2.8074,3.7004,1.585,3.7004,2.8074,2.8074,1.585,1.585,6.7912,4.6439,0,1.585,1
0,0,0,2.8074,0,5.858,2,3.8074,2.8074,3.8074,6.631,4.4594,2.8074,0,1
3.1699,0,0,3.1699,0,6.1455,0,2.3219,0,0,6.6047,5.3923,3.7004,0,1
0,3,3,4.3923,2,4.6147,3,3,0,2,6.7351,3.4594,3,0,1
0,2.3219,2.3219,3.585,2.3219,6.3595,0,2.3219,0,0,6.5292,4,3.585,2.3219,1
0,0,0,2,0,5.9119,2,3,0,0,6.0459,5.2095,2,0,1
0,0,0,0,0,6.556,0,0,0,3.3219,6.3439,0,3.7004,0,1
0,0,2.8074,2.8074,0,5,2.8074,2.8074,0,2.8074,6.7253,4.5236,4.0875,0,1
0,0,2.3219,0,0,5.3219,2.3219,2.3219,0,0,6.4686,4,3.4594,0,1
2.3219,0,2.3219,2.3219,0,6.1934,2.3219,0,0,3.4594,6.4534,4.6147,4.3923,0,1
0,2.585,2.585,3.4594,0,6.2564,0,0,0,0,6.2952,5.0224,3.9069,0,1
0,0,1.585,1.585,0,5.3219,0,3.8074,0,0,6.4872,3.3219,0,0,1
0,0,0,2.585,2.585,6.0108,2.585,0,0,2.585,6.4214,5.5546,2.585,0,1
0,0,4,4.5546,0,4.5546,1.585,2.585,3,1.585,6.5348,4.9069,4,1.585,1
0,0,0,4.2479,1.585,5.7186,0,1.585,0,1.585,6.0654,4.7004,3.8074,0,1
0,0,0,0,0,6.8253,0,4.4594,0,0,6.4581,4.4594,3.4594,0,1
0,0,0,3.9069,0,5.7536,0,3.3219,1.585,0,6.1959,4.5546,1.585,0,1
0,0,0,3.8074,2.3219,4.7004,2.3219,2.3219,0,3.3219,5.9004,0,3.3219,0,1
0,0,3.585,3,0,5.4702,2.3219,3,0,2.3219,6.0832,3.585,3,0,1
0,0,3.1699,4.1699,0,4.1699,0,2.3219,2.3219,0,6.3644,5.3038,3.7004,0,1
2.3219,0,2.3219,3.3219,2.3219,4.7549,2.3219,0,0,3.9069,6.0507,5.2479,2.3219,0,1
0,0,0,3,0,3,0,3,0,0,6.3366,4.2479,0,0,1
1.585,0,1.585,3.4594,0,5.2854,0,1.585,0,0,6.3341,4.4594,0,0,1
0,0,3.3219,4.3923,0,3.9069,2,0,0,0,6.596,4.3923,3.3219,0,1
0,0,2.585,4,0,5.9775,0,2.585,0,0,6.0826,3.4594,0,0,1
0,0,3.9069,4.1293,1.585,4.7549,3.3219,1.585,1.585,1.585,6.359,5.585,0,0,1
0,0,0,3.4594,0,5.9336,3.4594,0,0,0,6.2845,4.8074,0,0,1
0,0,3.7004,2.3219,0,6.6473,0,0,2.3219,0,6.6473,4.1699,3.1699,2.3219,1
0,0,0,3.7004,0,4.585,2.3219,2.3219,0,3.7004,6.5814,4.585,3.1699,0,1
0,0,0,4.4919,2.3219,7.5288,0,2.3219,0,0,6.588,4.7004,0,0,1
0,3.585,2,4.0875,0,5.3219,2,0,2,2,6.3441,5.3219,5.1965,3.585,1
2,0,2,4.4919,0,4.7004,0,3.8074,0,2.8074,6.5749,5.0444,3.3219,0,1
0,0,0,3.1699,2.3219,5.5534,2.3219,0,3.1699,2.3219,6.5872,5.0444,0,2.3219,1
0,0,2.3219,4,0,4.6147,2.3219,2.3219,0,2.3219,6.6069,3.4594,3.4594,0,1
0,0,0,3,0,6.1967,0,0,3,3,6.4226,4.0875,3,0,1
0,0,0,3.8074,0,6.0904,3.8074,3.8074,0,2.8074,6.5136,3.8074,3.8074,0,1
0,0,0,2.8074,0,5.8839,3.8074,0,0,2.8074,6.4146,4.7549,4.2479,0,1
0,0,0,3.4594,0,5.9136,0,0,2.585,0,6.0755,4.9069,3.4594,0,1
2.585,0,0,3.3219,0,5.3576,0,2.585,0,2.585,6.3239,3.8074,0,2.585,1
0,0,0,4.9542,2.8074,6.1424,0,2.8074,0,2.8074,6.1928,4.9542,2.8074,2.8074,1
2.585,0,0,2.585,0,5.4919,0,0,0,0,6.2574,2.585,2.585,3.8074,1
0,0,0,2.8074,0,5.9556,2.8074,0,0,2.8074,6.5106,0,2.8074,0,1
0,0,0,4.585,0,4.0875,0,0,0,2.3219,6.111,3,4.0875,0,1
2.8074,0,0,0,0,6.6972,0,0,0,2.8074,6.0065,3.7004,2.8074,0,1
0,4.0875,3.8074,2.8074,2,5.5895,0,2,2,3.8074,6.0054,2.8074,3.8074,2,1
0,0,2.3219,2.3219,0,4.0875,0,0,0,2.3219,6.3842,4.5236,4.0875,0,1
0,0,0,3.585,0,5.8736,0,0,2.585,0,6.0976,4.0875,2.585,0,1
0,0,0,3.3219,0,6.3642,4.0875,0,0,0,6.1873,4.0875,3.3219,3.3219,1
2.3219,2.3219,3,4,0,6.5466,2.3219,3.585,0,0,6.9856,4.7549,4.585,0,1
0,0,3.8074,3.8074,0,6.4226,2,3.3219,0,3.8074,6.7067,5.0444,4.8074,0,1
2,0,0,2,0,4.8415,2.8074,0,0,2.8074,7.1124,4.7186,4.3923,0,1
0,0,0,3,0,6.9541,3,3.585,0,3,6.3681,4,3,0,1
0,0,0,4.1699,1.585,4.1699,0,1.585,0,2.3219,6.4878,4.7549,1.585,0,1
0,0,0,2.3219,0,7.216,2.3219,4.7004,0,3.1699,6.9846,3.1699,4.9773,0,1
0,0,3.7004,3.7004,0,6.519,0,2.3219,0,2.3219,6.7974,4.3219,5.6439,0,1
0,0,3.7004,3.7004,2.3219,6.1156,2.3219,3.7004,0,3.7004,6.2532,2.3219,4.7004,0,1
0,2.3219,3.3219,4.3219,2.3219,5.8163,3.3219,2.3219,0,0,6.5718,0,0,0,1
0,0,0,4.3219,0,5.969,3.585,2.3219,0,0,6.5755,4.5236,4.0875,0,1
0,0,3.1699,0,3.1699,4.6439,3.7004,0,0,2.3219,6.979,3.7004,5.4919,0,1
0,0,2.3219,4.1699,0,6.5789,0,0,0,2.3219,6.6803,4.1699,5.0444,0,1
0,0,0,4.585,0,6.2941,4.0875,5,0,3.585,6.2941,3.585,3.585,0,1
2.3219,0,2.3219,0,0,5.5546,0,3.1699,0,4.2479,6.3212,3.7004,2.3219,0,1
0,0,2.3219,3,0,5.5201,2.3219,2.3219,3,2.3219,6.14,3.4594,4.8074,2.3219,1
0,0,2.8074,4.585,0,5.9001,0,2.8074,0,2.8074,6.5537,3.585,2.8074,0,1
2.8074,0,0,3.585,0,5.3399,0,3.585,0,4.585,6.6057,4.0875,4.0875,0,1
0,0,0,3.585,0,5.4594,0,4.1699,2.8074,2.8074,6.8269,5.4594,4.6439,0,1
0,0,0,3.4594,0,6.086,0,2.585,0,3.4594,6.529,3.4594,3.4594,2.585,1
2.3219,0,0,4.4594,0,4.4594,3.3219,2.3219,0,3.9069,6.7009,4.4594,2.3219,0,1
0,2,0,3.3219,0,3.3219,2,3.9069,2,3.3219,6.0976,5,3.3219,0,1
2.8074,0,0,4,0,4.4594,2.8074,2.8074,0,2.8074,6.4481,4,0,0,1
0,0,3.4594,2.585,0,4,0,3.4594,0,3.4594,6.83,2.585,2.585,0,1
0,0,2.585,0,2.585,5.9006,2.585,2.585,0,4,6.6486,2.585,4,0,1
0,0,0,4,0,7.2651,0,4,0,0,6.543,5.0587,4.2854,0,1
0,0,2.3219,4.1699,0,6.301,0,3.7004,0,0,6.0898,3.1699,3.1699,2.3219,1
0,0,0,3.1699,0,6.7593,3.1699,3.1699,0,0,6.266,3.1699,4.585,0,1
0,0,2.3219,5,0,6.6614,3.1699,3.1699,0,0,6.4867,3.7004,4.1699,0,1
0,0,0,4.9069,0,6.0819,0,3.3219,2,0,6.399,2.8074,0,2,1
0,0,0,1.585,0,5.4947,1.585,1.585,0,1.585,6.3505,3.3219,1.585,0,1
0,0,0,2,0,5.8174,2,3.1699,0,0,6.4666,3.7004,4.4263,0,1
0,0,1.585,3.7004,1.585,6.0764,4.0875,0,3.1699,0,5.8587,5.5304,5.1699,0,1
0,0,0,4.0875,0,6.9679,2.8074,0,2.8074,2.8074,6.3156,4.3576,5.5783,0,1
0,0,0,2,0,6.3431,4.3923,3.3219,2,2,6.1683,4.858,4.6439,0,1
0,0,0,4,0,6.4909,3.4594,0,0,2.585,6.1328,4,4,0,1
1.585,0,0,3.9069,0,5.6508,0,3.1699,1.585,0,6.3027,3.9069,0,1.585,1
0,0,0,3.4594,0,6.4251,0,0,0,0,6.0618,3.4594,4.4594,0,1
2.585,0,0,0,0,6.2286,2.585,0,0,0,5.9352,4,4.7004,0,1
0,0,0,4.1293,0,7.516,2.585,2.585,0,0,6.6181,3.585,5.7057,0,1
0,0,2.3219,3.1699,0,6.3217,3.1699,3.1699,2.3219,0,6.3672,4.4594,2.3219,0,1
0,0,0,2.585,0,6.7463,0,2.585,0,0,6.0757,3.4594,3.4594,0,1
0,0,0,4,0,6.9429,3.585,2.8074,0,0,6.6483,3.585,5.5163,2.8074,1
2.3219,0,0,3.585,0,6.384,2.3219,4.0875,2.3219,2.3219,6.9416,3.585,4.9542,0,1
0,0,0,2.8074,0,4.4919,2.8074,3.3219,2,0,6.6924,3.8074,5.2079,0,1
0,0,0,4.3219,0,4.3219,2,2,2.8074,0,6.1977,5.2593,5.9045,2,1
0,0,0,4.4919,0,5.4346,0,1.585,0,0,6.2668,3.1699,1.585,0,1
0,0,2,4.585,0,4.0875,0,4.8074,2,0,6.4504,4.0875,4.8074,0,1
0,0,0,3.585,0,5.6064,0,3.1699,0,0,6.6721,2.3219,2.3219,0,1
0,0,0,3.9069,0,6.4306,0,3.4594,4.3923,0,6.033,3.9069,4.6439,0,1
0,0,0,3.7004,0,4.9307,2.3219,4.4594,0,0,6.0616,3.1699,3.1699,0,1
0,0,0,3.3219,0,5.9217,3.3219,3.8074,0,0,6.1387,2.585,0,0,1
0,0,0,2.585,0,7.0039,0,3.4594,0,2.585,6.1301,2.585,3.4594,2.585,1
2.3219,0,0,3.8074,2.3219,5.1293,2.3219,2.3219,3.1699,3.1699,5.7211,4.7004,3.1699,0,1
0,0,0,0,0,6.4087,3,3,3,0,6.2771,4.858,4.3923,0,1
0,0,0,3.3219,0,5.9816,0,2.585,0,0,6.1562,4.858,4.3219,0,1
0,0,0,3.9069,3.3219,5.9212,3.9069,2,2,0,6.7204,3.9069,2,0,1
0,0,0,2,2,5.4696,3,3.4594,0,0,6.5387,3,3.4594,0,1
0,0,0,0,0,6.1008,3.4594,2.585,0,2.585,6.2587,2.585,3.4594,0,1
0,0,0,5.2479,0,5.7447,2.585,0,0,0,5.824,4.3219,3.9069,0,1
2.3219,2.3219,2.3219,4.5546,0,6.896,4.3219,3.3219,2.3219,0,6.6977,4.5546,4.7549,0,1
0,0,0,4,0,6.0909,3.4594,0,0,0,6.1544,5.4453,4.4594,0,1
0,0,1.585,3.3219,1.585,5.9923,1.585,0,0,0,6.4268,4.585,4.3219,0,1
0,0,2.585,2.585,0,5.8304,3.9069,3.4594,2.585,0,6.0751,4.3923,5.0444,0,1
0,0,0,2.585,0,5.5494,0,0,0,2.585,6.5256,3.7004,0,0,1
0,0,0,3.8074,0,5.4864,2.3219,2.3219,0,0,6.9045,4.7549,4.2479,0,1
0,0,0,3.3219,0,6.0257,0,2.3219,2.3219,2.3219,6.0858,3.3219,0,0,1
0,0,0,5.6576,0,6.8988,0,2.585,2.585,3.4594,6.433,3.4594,3.4594,0,1
0,2.3219,0,5.2373,0,5.0875,0,0,0,2.3219,5.9124,4.1699,2.3219,0,1
2.3219,0,0,5,0,5.8225,2.3219,4.7549,0,0,6.242,4.2479,5.3462,0,1
0,0,0,4.858,0,6.0418,5.0444,0,0,0,6.6655,0,3.585,0,1
0,0,0,2.8074,0,6.0374,2.8074,0,0,3.585,5.3995,2.8074,2.8074,0,1
0,0,0,3.8074,0,6.3293,3.8074,5.4067,0,2.8074,6.04,4.2479,3.8074,0,1
3.1699,0,2.3219,3.1699,0,5.2342,3.1699,3.585,3.585,2.3219,6.5569,5.0875,4.0875,2.3219,1
0,0,0,4.9773,0,6.0009,3.585,0,0,2.8074,6.2819,3.585,4.7549,0,1
0,0,0,2.3219,0,5.4259,0,0,3.7004,2.3219,6.318,3.7004,2.3219,0,1
2.8074,0,0,4.7549,0,5.6467,0,3.7004,0,0,6.1085,4.2479,4.2479,0,1
0,0,0,2.8074,0,5.6594,2.8074,0,0,0,6.4366,4.7004,3.7004,0,1
0,0,0,2,0,4.7004,2,2,0,0,6.7169,5.1293,4.7004,0,1
0,0,0,4.5546,0,5.9616,4.3219,2.3219,0,0,6.1623,2.3219,0,0,1
0,0,0,4.2479,0,6.3973,3.7004,0,0,0,6.0437,4.2479,5.2479,0,1
0,0,0,4.7549,0,7.1675,2.3219,2.3219,0,0,6.5365,4.1699,2.3219,0,1
0,0,0,2.3219,0,7.3099,0,2.3219,0,2.3219,6.5584,4.8074,3.8074,0,1
0,0,0,4.2479,0,5.5382,0,2.585,0,3.7004,5.8186,2.585,5.3154,0,1
0,0,0,4.7279,0,4.9542,2.585,3.3219,0,0,5.8192,2.585,2.585,0,1
0,0,0,2.8074,0,5.9889,0,2.8074,0,0,6.1934,4.2095,0,0,1
0,0,0,2.585,0,3.1699,2.585,0,2,2,6.5603,4.3923,4.585,0,1
0,0,0,4.1699,0,4.585,2.3219,3.7004,0,4.3923,6.6956,4.585,4.585,0,1
2,0,0,3.7004,0,3.7004,0,2,0,2,6.9052,5.3338,4.585,2,1
0,0,0,2,0,3.7004,2,2,2.8074,3.7004,6.5619,4.585,4.0875,2,1
0,0,2.585,4.0875,0,7.1532,2.585,2.585,2.585,4.0875,6.6513,2.585,4.585,0,1
0,0,2.3219,4.2479,2.3219,6.0492,0,0,0,2.3219,6.9429,5.0444,4.6439,0,1
0,0,0,0,0,6.482,2.585,2.585,0,0,6.3799,3.4594,4.858,0,1
2.3219,0,4.1699,3.1699,0,6.0383,3.1699,2.3219,2.3219,4.3923,6.8095,4.585,2.3219,2.3219,1
0,0,0,3.1699,0,5.4919,2.585,3.1699,4.1699,0,6.2165,5.3691,5.4919,0,1
3,0,3,3,0,4.3923,3.4594,2,0,0,6.634,2,4.6147,0,1
0,0,0,3,2.3219,6.4606,3,0,0,2.3219,6.3074,4.4594,3,0,1
0,0,2.585,4.0875,0,5.9921,0,0,0,0,6.2234,4.858,3.4594,0,1
0,0,0,0,0,6.392,2.585,2.585,0,2.585,6.6952,2.585,5.1699,0,1
0,0,0,4.1699,0,5.4919,0,2,0,0,6.524,5.0444,0,0,1
0,0,0,2,0,5.4283,0,4,2,3,6.8094,3,4.9069,0,1
0,0,0,3.585,2.3219,5.6556,0,3,0,2.3219,7.0047,5.1497,4,2.3219,1
0,0,0,4.5236,0,6.4573,3.4594,2.8074,0,0,6.7298,5.2288,4.9542,0,1
0,0,1.585,3.8074,0,5.5586,1.585,1.585,3.3219,1.585,6.6447,4.3219,4.5546,0,1
0,0,2,4.3219,0,3.3219,3.3219,4.1293,0,0,6.712,5.2854,3.3219,0,1
0,0,2.585,0,0,6.0976,2.585,0,0,0,6.4258,4.7004,5.4263,0,1
0,0,0,0,0,5.5192,3.3219,3.3219,0,0,6.1837,5.3219,3.8074,0,1
0,0,2.8074,2.8074,0,5.2095,4.0875,2.8074,0,3.4594,6.5498,5.2095,5.2095,0,1
3,0,0,3.8074,0,6.3327,0,0,0,3,6.5577,3.8074,5.1497,0,1
0,0,0,4.5236,0,5.875,2.585,2.585,0,3.585,6.3484,4.1293,5.875,0,1
0,0,2.585,2.585,0,6.0081,2.585,0,0,0,6.0081,3.8074,4.3219,0,1
0,2.585,0,2.585,0,5.4594,3.585,2.585,0,3.585,6.3523,5.5595,4.0875,0,1
0,0,0,0,3.4594,5.9093,2.8074,3.4594,0,2.8074,6.65,3.4594,4.858,0,1
0,0,0,2,0,3.3219,3.3219,0,0,0,6.6387,3.9069,3.9069,0,1
0,0,0,2.585,0,6.8006,0,0,2.585,4.4594,6.2572,4.4594,4.9542,0,1
2.585,0,0,0,0,5.8716,0,2.585,4.4594,2.585,6.7374,4.7279,3.9069,0,1
0,0,2.8074,2.8074,0,5.55,2.8074,0,0,0,6.6495,0,4.4594,2.8074,1
0,0,2.3219,2.3219,0,3.8074,2.3219,0,0,2.3219,6.7316,4.585,2.3219,0,1
0,0,0,2.3219,0,5.1898,0,3.585,0,4.3219,6.7845,0,3.585,0,1
0,0,4,2,0,3.1699,3.7004,2,0,3.1699,6.1886,4,2,0,1
0,0,2.585,2.585,0,6.0248,0,2.585,0,0,7.1146,3.9069,5.3923,0,1
0,0,3.585,2.8074,0,6.23,0,2.8074,0,3.585,6.7455,5.0444,2.8074,0,1
0,0,2.585,0,0,5.8953,0,3.8074,0,0,6.5676,3.8074,5.3219,2.585,1
0,0,0,3.4594,0,7.0158,2.585,3.4594,0,2.585,6.8174,4.0875,4.5236,0,1
0,5,4.2479,0,0,5.3381,0,2.3219,0,3.8074,6.4034,2.3219,5.2095,0,1
0,0,0,0,0,6.3916,0,3.1699,0,0,6.3422,4,4,0,1
0,0,0,3,0,5.8941,0,3,0,3,6.7061,5.3576,4.8074,0,1
2,0,4.3576,4.585,0,4.3576,0,2,0,5.0444,6.3416,4.585,2,0,1
0,0,2.8074,4.4594,2.8074,0,2.8074,0,2.8074,3.4594,6.7141,3.4594,0,0,1
0,0,0,0,0,5.3684,2.3219,2.3219,0,2.3219,6.6061,3.7004,5,0,1
0,0,0,3.7004,0,5.1293,3.7004,0,3,0,6.2933,4.858,0,0,1
3,0,0,3,0,6.1771,0,3.7004,0,0,6.4371,0,0,0,0
0,0,2,4.2095,0,6.8856,2,3.585,0,3.8074,6.6152,4.6147,4,2.585,0
0,2.585,2.585,0,0,6.4994,2.585,2.585,0,0,6.6791,2.585,5.4919,0,0
0,0,0,3.1699,0,7.1972,2.3219,2.3219,0,3.1699,6.5211,4.5236,3.585,0,1
0,0,0,3.4594,0,5.7398,0,0,0,0,5.9404,3.4594,0,0,1
0,0,0,0,0,6.4301,4.0875,2.3219,2.3219,3.4594,6.7192,3.4594,5.2095,2.3219,1
